Date,bwming index,bwcncy index,bwoilp index,bwbank index,bwreal index,bwphrm index,bwautm index,bwengn index,bwtech index,bwutil index,bwbuil index,bwiron index,bwcomm index,bwautp index,bwmeda index
07/24/2015,164.06,262.5,157.18,144.87,208.92,219.27,200.56,270.68,245.03,165.58,188.64,143.74,186.92,276.89,234.24
07/27/2015,160.07,259.91,152.31,141.91,202.55,217.82,197.62,259.3,241.57,164.04,183.65,139.35,184.51,272.3,231.36
07/28/2015,161.15,262.39,154.17,142.79,202.3,219.98,197.87,257.23,243.28,164.79,183.96,139.89,185.32,272.3,233.27
07/29/2015,164.13,263.93,156.05,143.3,203.9,221.51,198.42,262.1,244.99,165.56,185.76,142.61,186.69,274.43,235.38
07/30/2015,162.35,262.87,156.57,142.79,202.64,220.04,197.97,258.86,244.7,165.58,185,141.65,186.5,273.99,235.33
07/31/2015,162.99,264.37,153.64,142.13,202.95,221.58,199.61,258.46,244.42,167.38,185.1,139.79,186.39,276.77,236.16
08/03/2015,159.88,265.04,150.48,142.22,201.36,222.27,200.43,258.48,241.84,167.65,184.84,139.05,186.6,275.1,236.95
08/04/2015,161.25,265.23,150.33,141.96,203.28,221.71,199.95,260.07,240.93,167.05,186.85,140.48,186.44,278.41,237.45
08/05/2015,162.19,266.83,150.24,142.15,203.12,223.21,199.96,261.83,242.03,167.23,188.29,140.82,185.9,280.55,228.64
08/06/2015,161.89,263.95,150.41,141.61,201.43,220.24,200.37,259.64,239.51,166.69,187.53,140.47,184.3,280.6,224.54
08/07/2015,162.43,262.77,150.04,141.39,202.72,218.69,201.46,261.2,240.22,167.62,188.36,141.15,183.78,282.47,224.17
08/10/2015,167.46,265.42,153.1,142.84,205.31,221.07,202.94,269.25,244.26,168.74,190.83,144.87,185.86,285.04,226.63
08/11/2015,164.19,262.61,151.75,140.67,204.01,218.94,198.63,264.49,239.35,167.51,188.68,142.76,184.69,279.11,222.61
08/12/2015,163.42,260.68,152.31,138.41,200.43,217.36,195.88,263.14,239.92,167.73,186.03,140.04,183.45,275.38,221.41
08/13/2015,163.46,261.38,151.02,138.59,202.32,218.44,196.1,265.61,239.45,168.37,188.29,140.2,183.91,276.62,223.07
08/14/2015,161.1,261.65,150.22,138.58,203.54,218.65,196.02,265.71,239.99,168.49,187.58,140.83,183.81,276.66,221.76
08/17/2015,161.17,262.73,149.17,137.9,203.38,219.89,195.4,264.51,240.57,169,188,142.34,184.16,277.77,224.21
08/18/2015,157.17,261.67,148.44,137.01,198.62,219.71,194.11,256.04,238.91,167.01,185.53,138.36,183,274.47,222.41
08/19/2015,155.25,259.93,145.05,136.15,198.67,218.72,193.11,255.99,237.16,167.08,185.26,138.68,182.38,272.94,221.47
08/20/2015,156.3,256.02,142.39,133.85,195,215.26,188.96,250.94,232,165.37,181.63,136.22,178.6,265.12,214.21
08/21/2015,152.81,249.59,138.13,130.9,190.67,209.41,185.01,245.16,223.52,162.24,177.45,131.97,174.71,258.15,210.04
08/24/2015,142.18,240.47,130.09,123.82,179.2,202.48,177.28,233.02,215.91,155.17,169.2,124.34,167.59,248.85,203.02
08/25/2015,141.47,240.34,128.9,124.14,177.12,201.39,174.73,229.73,214.34,153.47,167.93,121.34,168.01,244.47,204.36
08/26/2015,138.86,242.85,130,125.69,176.27,203.28,178.61,226.04,221.08,153.38,167.36,119.96,170.75,247.05,207.14
08/27/2015,145.79,247.97,136.25,129.61,181.63,207.87,181.15,234.37,225.93,156.69,171.18,123.36,174.88,251.47,211.74
08/28/2015,150.72,248.37,139.69,129.34,184.24,207.54,184.05,239.57,227.97,157.6,173.43,126.94,174.77,255.75,212.25
08/31/2015,149.63,246.56,140.33,129.03,183.43,206,183.51,240.54,226.73,156.56,172.79,125.99,173.86,253.14,210.75
09/01/2015,143.97,240.63,136.3,126.74,179.73,200.92,180.05,238.06,220.12,153.77,169.27,122.26,169.62,245.05,205.61
09/02/2015,143.07,242.92,135.54,127.74,178.9,202.75,180.3,238.57,224.22,153.3,168.95,121.53,171.19,244.22,208.35
09/03/2015,145.27,243.83,136.55,128.32,179.21,203.61,182.02,239.63,224.92,153.76,169.84,122.37,171.94,246.62,209.87
09/04/2015,141.03,240.29,133.57,125.99,177.37,200.6,179.46,237.58,221.43,151.59,167.63,120.1,169.76,242.69,207
09/07/2015,141.81,240.33,133.26,124.41,175.8,200.9,180.23,234.46,221.35,151.31,167.57,119.96,169.63,243.24,207.25
09/08/2015,146.41,243.68,135.52,126.92,179.22,203.32,183.08,237.27,227.28,153.7,170.05,122.94,172.61,247.84,212.06
09/09/2015,148.62,243.67,135.42,128.09,183.12,203.27,187.54,240.67,225.84,154.59,172.9,126.02,173.71,254.91,210.2
09/10/2015,147.19,243.63,134.87,127.42,181.82,203.33,185.94,240.05,226.99,153.75,173.03,124.76,173.31,253.69,210.62
09/11/2015,147.03,244.16,133.75,127.25,182.87,203.93,185.21,240.06,227.99,153.8,173.51,124.03,172.87,253.13,210.29
09/14/2015,145.76,243.11,132.62,127.11,181.18,203.02,184.7,239.05,227.3,153.55,171.74,121.68,171.41,250.19,209.55
09/15/2015,144.42,244.76,133.54,127.49,178.55,204.49,186.54,235.72,228.88,153.03,170.88,118.9,171.88,250.5,210.64
09/16/2015,149.17,248.02,137.24,128.84,182.6,206.29,190.12,240.52,231.18,155.49,173.67,123.08,173.75,258.57,213.19
09/18/2015,147.61,246.38,134.07,126.18,182.82,205.11,187.51,240.15,227.69,155.07,171.78,121.15,173.27,255.86,212.4
09/21/2015,145.22,245.6,133.89,125.91,183.59,203.72,183.59,242,228.78,155.08,171.31,120.48,173.7,254.61,213.5
09/22/2015,140.97,241.46,131.89,124.06,183.21,199.36,178.68,239.36,225.78,152.78,168.63,118.41,171.6,250.2,210.56
09/23/2015,138.36,241.23,130.44,122.71,180.47,199.46,178.41,235.82,225.18,152.07,167.2,115.23,170.88,249.48,209.65
09/24/2015,138.09,239.28,129.94,121.89,179.79,197.3,175.71,234.39,224.94,151.93,165.09,115.1,169.93,245.18,207.6
09/28/2015,133,234.56,128.13,121.57,179.75,191.3,172.44,233.38,221.57,152.46,163.52,111.62,166.57,243.19,202.59
09/29/2015,131.99,233.24,128.39,120.66,176.77,189.56,169.64,229.96,220.16,151.7,161.22,109.99,164.53,241.98,201.84
09/30/2015,135.16,237.68,130.92,122.41,178.98,193.26,174.32,232.32,224.78,154.24,163.5,111.55,167.8,248.53,207.1
10/01/2015,135.28,238.05,131.21,122.83,179.57,194.25,175.89,232.78,224.78,153.26,164.66,111.87,168.08,251.8,208.24
10/05/2015,142.77,243.82,138.23,125.14,183.4,198.09,178.35,237.69,230.86,157.35,168.35,115.79,173.61,257.12,214.73
10/06/2015,145.81,242.68,141.56,126.06,183.61,196.34,180.01,239.4,231.67,157.71,169.06,117.08,174.16,257.91,215.06
10/07/2015,150,243.13,144.49,127.27,186.03,194.93,184.91,240.43,233.3,158.4,170.35,120.25,174.83,262.3,215.95
10/08/2015,152.38,244.61,146.69,127.67,187.42,195.85,186.15,243.41,234.89,160.03,172.14,122.62,175.46,265.56,219.11
10/09/2015,157.46,246.21,147.34,128.58,189.1,196.96,188.72,246.11,236.57,160.77,173.56,124.93,176.19,270.05,219.07
10/12/2015,157.23,246.88,146.84,128.77,191.68,196.98,190.23,248.75,236.74,161.99,174.33,126.62,176.96,271.62,218.9
10/13/2015,154.36,245.34,144.95,127.39,190.64,195.52,188.21,247.96,235.74,161.19,172.98,124.6,176.2,268.74,218.53
10/14/2015,156.63,245.08,145.92,127.09,189.76,195.22,187.22,247.91,235.57,161.56,171.74,124.93,175.5,266.27,217.83
10/15/2015,157.67,248.59,147.56,128.59,192.17,198.68,188.98,250.91,238.55,163.31,173.8,126.99,178.25,269.97,221.74
10/16/2015,155.96,250.04,148.49,129.28,194.11,201.29,188.83,251.76,238.82,163.87,174.4,126.53,179.13,270.4,222.31
10/19/2015,152.94,250.35,146.13,128.96,193.78,201.43,188.7,250.37,238.79,163.83,173.75,124.77,179.54,270.13,222.38
10/20/2015,152.51,248.69,146.03,129.01,193.69,198.28,187.54,254.44,239.29,164.25,173.71,124.71,179.5,271.14,223.14
10/21/2015,149.9,246.71,144.96,128.82,191.2,195.08,189.4,253.97,237.92,163.36,173.06,123.45,178.08,270.66,219.88
10/23/2015,154,250.54,146.08,130.09,195.73,198.61,191.69,253.05,247.14,163.53,175.9,126.44,182.87,276.82,224.37
10/26/2015,152.94,250.84,144.19,129.75,195.85,199.14,192.68,253.59,245.87,163.45,175.6,126.02,183.69,278.27,224.73
10/27/2015,150.42,251.17,141.98,129.06,194.94,200.3,191.57,251.19,244.16,162.18,173.24,123.52,182.87,276.11,223.38
10/28/2015,149.85,252.46,143.86,129.45,193.38,202.74,191.33,249.23,247.04,161.3,173.14,122.84,183.51,276.62,224.5
10/29/2015,146.76,252.72,144.12,128.06,192.81,203.29,190.42,249.03,245.52,160.24,172.73,121.53,183.88,273.97,226.08
10/30/2015,146.67,252.02,144.35,127.57,193.18,202.9,191.29,250.23,245.13,160.96,173.35,122.04,183.67,276.65,225.3
11/02/2015,145.93,253.12,146.01,127.6,191.48,204.51,191.1,249.53,247.39,160.65,173.43,120.95,184.04,276.17,226.89
11/03/2015,147.85,252.82,149.49,127.64,191.48,204.05,190.36,249.37,248.78,160.94,173.22,121.94,184.21,276.64,227.59
11/04/2015,149.16,252.63,149.48,128.58,193.74,203.56,191.13,250.53,249.33,161.54,174.74,122.83,184.4,279.05,223.85
11/05/2015,145.95,252.55,148.47,128.72,193.72,203.47,191.59,254.28,247.37,160.81,175.68,123.06,184.97,278.26,223.03
11/06/2015,142.76,250.45,147.08,129.5,193.18,201.94,191.51,253.72,248.3,157.43,176.31,122.58,184.11,278.16,223.47
11/09/2015,141.19,248.84,145.9,129.66,191.8,199.98,192.25,252.76,246.47,156.68,175.42,122.66,182.59,278.28,222.84
11/10/2015,140.59,249.08,145.65,129.2,190.31,200.13,191.7,250.34,243.6,156.48,174.64,122.2,182.83,277.56,224.49
11/11/2015,139.48,249.73,143.98,129.14,191.63,200.23,191.3,251.38,243.52,157,176.23,121.95,183.99,278.8,225.17
11/13/2015,135.81,245.16,139.41,126.6,189.58,197.08,188.57,246.37,237.66,155.04,173.04,118.28,179.98,274.29,220.91
11/16/2015,135.56,246.53,141.99,126.53,189.3,197.69,187.65,246.96,239.6,155.65,173.58,118.03,180.95,274.56,223.03
11/17/2015,134.89,248.48,142.9,127.05,190.19,199.6,188.44,247.71,239.82,155.63,174.44,118.65,181.89,275.53,223.38
11/18/2015,135.89,250.42,143.93,127.64,192.04,201.4,190.46,247.02,242.21,155.92,174.59,119.35,183.37,276.84,225.83
11/19/2015,138.54,250.93,143.96,128.95,193.38,201.51,191.54,249.95,244.97,157.68,177.05,121.03,184.22,280.58,226.23
11/20/2015,138.41,251.3,142.78,128.74,195.01,202.26,191.68,249.6,245.97,157.6,177.21,120.57,185.11,281.07,227.32
11/23/2015,136.48,251.21,142.85,128.23,194.11,201.03,191.31,249.53,244.51,156.4,176.82,119.1,184.51,280.57,226.21
11/24/2015,136.62,250.69,144.3,127.83,193.56,200.61,191.21,248.72,245.51,155.63,176.26,119.3,183.39,280.99,224.31
11/26/2015,136.85,252.48,144.36,128.01,193.99,202.61,193.7,248.56,245.64,156.09,177.79,119.84,183.92,283.09,225.37
11/27/2015,133.06,251.75,141.87,126.99,190.01,202.08,192.75,242.34,245.03,154.77,174.93,116.41,183.06,280.29,222.89
11/30/2015,132.94,250.03,141.85,126.92,190,200.39,193.56,241.2,245.42,154.35,174.51,115.7,182.09,281.41,221.75
12/01/2015,134.68,252.53,142.59,128.07,194.78,203.39,195.4,244.27,247.55,155.91,176.62,116.9,184.33,283.63,224.08
12/02/2015,133.54,251.96,140.8,128.27,195.61,202.67,194.3,246.23,246.04,154.56,177.47,117.02,183.45,280.28,221.33
12/03/2015,132.8,249.83,139.81,128.19,196.23,200.72,194.29,246.07,244.13,154.41,177.04,117.1,182.12,280.43,218.86
12/04/2015,132.77,251.41,138,128,194.95,201.99,193.04,243.63,247.9,154.17,176.37,115.14,182.76,279.49,220.39
12/07/2015,130.8,251.28,133.66,127,194.16,202.24,192.6,242.72,246.78,153.84,176.37,113.75,182.3,279.32,220.06
12/08/2015,125.67,250.25,131.72,125.48,191.4,201.23,190.56,238.67,245.72,152.39,173.82,111.02,181.07,276.23,216.54
12/09/2015,127.11,249,132.94,125.44,192.56,199.89,192.17,238.9,242.96,153.17,173.18,111.44,179.7,276.12,214.54
12/10/2015,127.73,248.71,133.28,124.79,189.92,200.14,191.15,237.14,243.66,152.11,172.4,111.26,179.43,275.11,214.53
12/11/2015,126,245.7,129.36,122.72,187.74,198.09,188.82,235.04,239.63,150.87,170.92,110.12,176.36,271.66,209.36
12/14/2015,124.4,245.54,129.27,122.04,187.66,197.61,187.2,235.89,239.66,150.32,170.73,109.1,176.6,270.14,208.32
12/15/2015,124.62,248.28,132.26,123.54,188.89,200.26,186.66,235.95,240.93,151.27,171.03,108.59,177.97,271.07,211.34
12/16/2015,126.99,250.93,132.45,124.98,190.46,202.43,191.01,237.41,243.65,153.01,172.4,109.2,180.97,275.67,214.03
12/17/2015,124.91,250.24,130.97,125.22,193.93,201.78,191.36,239.29,240.7,154.1,173.3,109.93,180.05,276.15,212.01
12/18/2015,124.66,247.47,129.44,123.84,192.99,200.11,190.04,238.77,236.7,152.82,171.76,109.01,177.52,274.64,207.13
12/21/2015,125.97,248.49,128.78,124.27,194.08,200.73,190.24,239.07,238.73,152.79,172.93,110.3,177.7,275.88,207.19
12/22/2015,126.95,249.59,130,124.82,195.38,201.48,191.67,240.11,239.99,153.33,174.3,111.97,178.57,276.91,208.27
12/23/2015,130.97,252.48,134.65,126.11,195.96,203.85,193.26,241.47,241.82,155.77,175.65,113.3,179.78,279.63,209.31
12/24/2015,132.41,252.68,134.4,126.34,195.14,203.81,193.17,241.06,241.57,155.99,175.7,113.82,179.69,279.17,209.72
12/28/2015,130.56,252.19,132.37,125.51,193.28,203.72,192.02,238.56,241,155.71,174.39,111.83,180.13,277.75,209.47
12/29/2015,129.96,254.61,133.12,126.35,194.41,205.81,192.61,240.13,243.37,156.66,175.56,111.83,181.82,279.48,210.71
12/30/2015,128.58,253.6,131.39,125.61,194.25,205.16,192.24,239.65,241.8,156.41,175.61,111.07,180.66,278.67,208.99
12/31/2015,128.21,251.42,131.22,124.98,193.68,203.27,191.65,238.54,239.21,155.42,174.78,111.05,179.52,277.08,208.44
01/01/2016,128.48,251.48,131.33,124.98,193.71,203.33,191.75,238.6,239.16,155.42,174.87,111.02,179.55,277.36,208.52
01/04/2016,124.56,246.04,129.39,121.56,186.68,199.24,184.61,229.68,234.61,152.22,168.76,106.69,175.04,267.75,203.98
01/05/2016,125.06,247.2,129.51,121.44,185.96,200.41,182.45,228.85,233.09,153.04,168.25,108.32,174.91,264.66,202.97
01/06/2016,122.94,245.67,126.99,119.75,185.36,198.77,179.06,228.89,229.66,152.71,166.86,109.36,174.13,260.53,202.05
01/07/2016,118.38,241.53,123.41,116.63,178.36,196.26,173.85,221.09,223.24,150.95,161.7,103.47,170.65,252.19,199.14
01/08/2016,117.86,239.14,122.06,115.86,178.28,193.28,173.98,221.64,222.21,150.57,161.37,105.45,170.23,250.69,199.28
01/11/2016,114.43,237.05,119.35,114.87,173.92,190.39,174.25,219.4,222.47,150.01,158.25,102.7,169.61,249.15,197.6
01/12/2016,112.15,238.66,119.29,115.05,173.43,191.44,173.87,219.64,224.21,149.32,158.46,100.48,170.19,248.37,199.58
01/13/2016,111.41,236.15,118.78,113.89,172.86,189.38,173.98,218.28,220.05,149.65,157.65,100.68,167.63,247.31,195.61
01/14/2016,112.66,236.63,121.65,113.42,172.08,190.59,171.54,217.02,223.08,149.9,156.39,101.45,168.34,243.86,197.27
01/15/2016,108.88,232.68,117.86,110.27,168.86,187.19,168.82,212.08,217.34,147.48,152.9,98.06,164.67,239.28,191.73
01/18/2016,107.98,232.84,116.61,109.04,167.01,187.74,168.11,210.68,217.38,146.52,151.71,97.27,163.93,239.73,191.16
01/19/2016,108.5,234.42,116.6,109.98,170.27,188.9,169.84,216.6,217.98,148.54,153.9,99.35,165.58,242.2,192.72
01/20/2016,106.39,231.62,112.61,107.1,164.89,186.53,165.62,212.22,216.21,145.28,150.22,96.27,162.45,237.07,189.15
01/21/2016,108.33,231.66,114.67,106.88,161.32,186.65,164.22,209.54,216.04,144.94,149.87,95.07,163.26,234.73,191.27
01/22/2016,110.33,236,119.7,109.04,165,189.8,168.64,215.14,221.91,147.94,153.72,98.05,167.92,241.44,196.47
01/25/2016,110.26,236.04,117.15,107.78,165.77,190.12,167.69,215.64,219.93,147.51,153.26,99.18,167.35,240.46,193.83
01/27/2016,112.78,236.64,120.07,108.17,163.44,190.25,167.94,212.91,216.9,148.82,152.56,97.92,167.52,240.71,194.49
01/28/2016,112.58,234.88,123.25,108.28,163.62,186.06,166.55,211.45,216.77,149.81,151.77,95.6,169.83,238.1,194.29
01/29/2016,114.62,239.08,125.62,110.4,167.95,188.33,168.48,216.61,223.41,152.21,154.52,97.66,172.17,241.33,198.91
02/01/2016,114.53,240.48,123.38,109.56,168.75,188.92,169.74,216.71,223.77,153.43,154.89,97.18,173.84,242.73,199.41
02/02/2016,111.64,238.31,119.43,107.13,167.84,187.45,167.61,215.98,218.94,153.09,153.41,95.17,171.69,239.5,195.14
02/03/2016,114.95,238.6,122.01,106.47,167.3,187.06,164.95,215.18,219.66,153.56,153.08,94.84,171.14,236.79,198.77
02/04/2016,123.12,237.72,124.37,108.53,168.57,185.04,164.56,217.67,221.34,154.25,154.66,98.05,171.27,237.4,199.25
02/05/2016,123.97,234.83,122.89,107.92,167.12,183.31,162.88,215.9,215.23,153.07,153.79,97.74,167.61,234.13,195.48
02/08/2016,124.6,231.88,122.26,105.77,166.4,180.64,161.17,213.21,212.23,152.05,150.52,97.05,165.34,232.1,190.13
02/09/2016,121.3,231.93,119.8,104.31,165.22,180.34,156.53,211.99,211.03,151.68,149.6,95.32,163.8,227.87,187.02
02/10/2016,120.33,232.84,119.28,104.71,165.68,181.63,157.13,212.85,211.12,151.32,151.26,95.25,163.74,228.8,184.72
02/11/2016,119.44,229.6,117.4,101.89,163.7,178.94,156.34,210.08,209.06,148.48,149.32,94.05,163.17,227.18,184.54
02/12/2016,123.34,231.11,120.55,104.05,162.58,179.85,153.76,210.02,210.7,148.72,149.68,94.82,163.48,224.82,187.23
02/15/2016,126.03,233.29,121.72,105.65,165.48,182.01,160.46,213.95,211.95,150.23,152.62,97.35,165.28,232.16,188.47
02/16/2016,126.21,234.86,122.21,106.82,168.11,182.91,161.02,215.61,215.61,150.71,153.33,99.29,167.15,235.45,191.48
02/17/2016,129.72,232.68,125.57,107.97,168.88,184.52,162.84,220.91,219.56,154.91,155.17,100.7,170.04,238.8,195.7
02/18/2016,130.52,237.25,124.86,107.73,170.61,184.98,164.07,221.83,219.78,152.38,156.07,101.24,170.09,239.96,195.01
02/19/2016,130,237.23,124.19,107.07,171.17,184.45,161.71,221,219.86,151.91,155.96,100.5,169.88,238.38,195.03
02/22/2016,134.56,238.97,126.68,108.51,173.27,185.73,163.08,223.5,222.3,153.23,157.91,103.61,172.04,241.37,198.15
02/23/2016,133.74,237.47,123.74,106.82,172.13,184.66,162.2,221.79,219.03,152,156.36,103.23,170.19,239.46,196.19
02/24/2016,131.11,236.7,123.25,105.68,171.61,183.8,160.22,221.64,219.78,151.4,155.55,102.41,169.92,238.34,196.14
02/25/2016,130.23,238.6,123.17,106.35,168.61,186.07,159.51,218.26,221.75,152.25,154.81,99.84,171.32,236.66,197.12
02/26/2016,130.79,238.12,124.37,107.16,169.84,185.92,159.83,218.16,221.12,150.74,155.01,100.85,171.2,236.59,196.63
02/29/2016,131.83,236.13,124.26,106.93,169.25,183.17,160.99,216.73,219.61,150.04,154.67,100.8,170.88,235.12,196.73
03/01/2016,133.56,239.96,126.46,109.11,172.68,185.64,162.48,219.81,225.54,150.92,157.47,103.09,174.16,237.51,201.25
03/02/2016,138.54,241.32,128.95,111.65,178.5,187.32,167.04,223.56,227.16,152.45,160.93,108.25,175.31,243.91,201.28
03/03/2016,141.76,241.44,130.9,113.09,179.7,186.04,170.02,225.41,228,153.66,162.89,110.27,175.8,247.51,202.99
03/04/2016,146.29,242.53,133.2,115.12,180.72,186.19,171.73,228.19,228.85,155.15,163.42,112.4,175.7,248.07,203.27
03/08/2016,144.4,241.15,132.13,113.96,179.62,185.7,168.22,227.98,226.39,154.79,163.08,113.37,173.92,244.84,200.78
03/09/2016,143.15,241.64,133.22,114.12,178.43,186.15,167.78,227.53,227.64,155.21,162.73,110.28,174.97,243.65,201.87
03/10/2016,142.87,241.83,132.29,114.01,177.8,186.48,168.52,226.37,227.53,155.46,162.25,110.42,174.67,243.34,200.53
03/11/2016,144.77,244.71,134.6,115.75,179.34,188.92,170.25,229.61,231.05,156.85,164.27,111.92,177.35,246.67,204.43
03/14/2016,144.64,244.67,133.93,115.5,182.08,188.82,171.64,231.02,231.65,157.11,165.65,112.71,178.13,248.68,205.32
03/15/2016,140.7,242.22,132.96,114.53,181,185.38,170.51,230.45,231.94,156.78,164.34,110.7,177.61,247.42,204.58
03/16/2016,143.81,242.82,135.4,114.73,180.79,184.98,172.39,231.62,234.61,157.86,164.91,111.03,179.26,249.44,207.56
03/17/2016,149.5,243.64,138.37,116.76,184.47,183.72,173.53,235.49,236.57,160.21,168.2,115.19,180.09,252.87,210.4
03/18/2016,150.6,244.14,138.43,116.78,185.38,183.54,172.84,236.37,237.7,160.14,169.75,116.42,179.83,253.2,210.15
03/21/2016,150.14,244.59,137.47,116.44,186.38,184.45,173.07,237.64,238.24,160.12,170.09,116.68,179.92,253.84,209.82
03/22/2016,149.61,245.06,137.5,115.96,186.13,185.84,174.81,237.45,238.81,159.59,170.49,116.53,180.21,256.24,209.53
03/23/2016,144.58,244.56,135.02,114.69,185.51,185.56,173.22,236.65,237.39,159.38,170.2,115.14,179.37,255.17,207.22
03/28/2016,143.04,244.06,134.43,113.07,182.8,184.55,172.91,234.55,236.85,159.53,168.99,114.46,179.33,255.68,207.98
03/29/2016,143.27,246.43,134.4,112.83,182.97,185.88,173.81,234.8,240,161.17,169.56,114.47,181.27,257.46,209.43
03/30/2016,145.97,247.96,136.45,114.36,185.99,186.23,173.93,238.82,242.51,162.49,172.56,117.32,182.37,260.27,210.47
03/31/2016,145.87,247.42,136.02,114.17,186.11,185.54,173.99,238.71,242.52,162.57,173.38,116.87,181.76,261.27,210.35
04/01/2016,144.67,247.92,134.16,113.72,184.4,185.63,170.55,238.15,242.76,160.81,173.12,117.25,181.73,255.47,210.64
04/04/2016,143.25,249.08,133.62,113.31,184.26,187.99,168.78,236.83,242.61,160.71,173.46,116.83,180.86,251.76,209.2
04/05/2016,142.07,247.17,131.89,111.28,184.01,186.12,165.6,235.62,239.96,158.25,172.45,116.16,178.69,248.32,206.75
04/06/2016,142.35,250.78,133.7,111.37,184.46,190.34,166.62,236.53,241.62,158.42,173.45,117.22,180.07,249.58,208.85
04/07/2016,140.73,249.51,132.99,109.92,184.17,190.83,164.77,235,238.26,158.17,172.5,116.56,179.23,248.58,206.37
04/08/2016,143.19,250.25,135.63,110.98,184.94,190.72,165.81,236.32,238.97,159.4,173.83,118.69,179.77,249.7,207.72
04/11/2016,147.87,249.24,136.33,111.73,186.58,189.78,165.48,237.92,239.52,159.84,174.69,122.31,179.61,251.2,207.65
04/12/2016,150.66,250.12,138.94,113.06,186.58,190.19,167.8,238.5,240.22,160.61,175.11,124.83,180.66,253.16,208.91
04/13/2016,154.74,251.1,140.61,116.02,188.34,191.23,171.54,240.05,243.37,160.91,177.47,128.85,182.36,258.09,211.46
04/18/2016,155.7,253.11,139.81,116.47,187.9,193.52,171.43,240.82,241.99,161.89,178.62,128.61,184.02,257.72,212.31
04/20/2016,163.17,254.06,143,118.97,188.68,195.1,175.44,240.22,240.93,161.06,178.64,131.88,183.9,261.31,211.45
04/21/2016,163.2,253.4,143.22,119.13,188.78,196.16,177.69,239.1,240.41,157.86,177.7,132.86,183.57,263.06,210.63
04/22/2016,161.18,252.72,144.03,119.28,188.14,195.56,176.25,237.91,237.52,157.92,176.74,130.79,181.97,261.09,211.21
04/25/2016,159.17,252.35,142.89,118.66,188.12,194.73,176.64,237.5,237.4,157.74,176.46,129.06,181.84,262.02,212.29
