Date,metal,fmcg,oil,cnxbank,real,pharma,cnxauto,capgoods,it,power,cement,steel,telecom,autoancs,media
18/10/2006,0.006585446,0,0,0.001580787,0,0.010224208,-0.000524809,-0.002615043,-0.000362117,0,0,0,0.002862595,-0.002099237,0
19/10/2006,-0.006581085,0,0,-0.012986294,0,-0.01066198,-0.001245688,0.002530629,-0.003486945,0,0,0,-0.004730369,-0.004982752,0
20/10/2006,0.001029145,0,0,-0.000140268,0,0.000806907,0.003145567,-0.003180121,-0.006704764,0,0,0,0.003518874,0.012582269,0
21/10/2006,-0.001889738,0,0,-0.002057555,0,0.001529421,-0.002832326,3.74546E-05,-0.001046512,0,0,0,-0.002004854,-0.011329305,0
23/10/2006,-0.003051546,0,0,-0.013767186,0,-0.004126603,-0.003574189,-0.000477474,-0.001255255,0,0,0,-0.004458599,-0.014296754,0
26/10/2006,0.028213426,0,0,0.037706445,0,-0.007220802,0.006264916,0.005459253,0.002963267,0,0,0,-0.005595008,0.025059666,0
27/10/2006,0.001674585,0,0,0.015134047,0,0.001401773,-0.002290576,-0.011081447,0.001066405,0,0,0,-0.00281294,-0.009162304,0
30/10/2006,0.00725819,0,0,0.013718633,0,-0.002258078,-0.000952381,0.002592706,-0.003128229,0,0,0,-0.006110202,-0.003809524,0
31/10/2006,0.000229551,0,0,-0.001422652,0,-0.002232143,0.000143954,-0.001145747,0.004388514,0,0,0,-0.018006002,0.000575816,0
01/11/2006,-0.001759082,0,0,0.002591135,0,-0.001581357,0,-0.000703931,-0.002199246,0,0,0,0.00211491,0,0
02/11/2006,-0.003377082,0,0,0.001909465,0,0.005561131,0.000239647,0.00134506,-0.002622176,0,0,0,-0.004086398,0.000958589,0
03/11/2006,0.005988718,0,0,-0.001923554,0,0.000287888,-0.001435132,0.000474419,-0.000902737,0,0,0,-0.003427896,-0.005740528,0
